proteinID,LFQ.intensity.A1,LFQ.intensity.A2,LFQ.intensity.A3,LFQ.intensity.C1,LFQ.intensity.C2,LFQ.intensity.C3,impute_LFQ.intensity.A1,impute_LFQ.intensity.A2,impute_LFQ.intensity.A3,impute_LFQ.intensity.C1,impute_LFQ.intensity.C2,impute_LFQ.intensity.C3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q61937,23.982766632195734,23.923521175537537,23.940019602017443,24.612117978043056,24.57692438227247,24.503851935974584,23.982766632195734,23.923521175537537,23.940019602017443,24.612117978043056,24.57692438227247,24.503851935974584,7.205444790288309e-5,4.14233920513375,0.6155289621797984,16.888919864758694,7.205444790288309e-5,3,Npm1
Q61990,20.37092574779843,20.229288241367687,20.460739844555487,21.463835650697387,21.40296415825639,21.43552783985453,20.37092574779843,20.229288241367687,20.460739844555487,21.463835650697387,21.40296415825639,21.43552783985453,1.0067519045704164e-4,3.9970775401226764,1.0804579383622333,15.517612656655306,1.0067519045704164e-4,7,Pcbp2
Q62084,NA,19.91575686216627,NA,20.32223625488384,21.185920732058168,21.298548152975215,16.961187978505436,19.91575686216627,17.254306582478698,20.32223625488384,21.185920732058168,21.298548152975215,0.04308735180497482,1.3656501972977728,2.8918179055889404,2.92362004489041,0.04308735180497482,2,Ppp1r14b
Q62418,19.097795535955044,18.910467066970305,NA,20.328056902764718,20.156720081165446,20.534405481127713,19.097795535955044,18.910467066970305,16.931780635329467,20.328056902764718,20.156720081165446,20.534405481127713,0.04461407051670773,1.3505281506141007,2.026379742267686,2.888857712272863,0.04461407051670773,5,Dbnl
Q62426,22.26026144608996,22.15103140828133,22.317303299822864,23.996796192099794,23.97298679541183,24.25428992835638,22.26026144608996,22.15103140828133,22.317303299822864,23.996796192099794,23.97298679541183,24.25428992835638,5.744155462127988e-5,4.240773814686599,1.8318255872246176,17.88470556329164,5.744155462127988e-5,2,Cstb
Q63810,NA,NA,NA,19.75210292716447,19.311766050623728,19.435466797943718,16.863968274859488,16.007155278371172,17.650941528467868,19.75210292716447,19.311766050623728,19.435466797943718,0.005692859279410664,2.2446695512895882,2.659090231344461,5.399827832005237,0.005692859279410664,2,Ppp3r1
Q63829,NA,NA,NA,18.931568569324174,19.018216482079364,19.179909090014934,16.80769078190713,17.131428485880082,17.22864842172646,18.931568569324174,19.018216482079364,19.179909090014934,1.7135664038307218e-4,3.766099061202907,1.9873088173015994,13.55703823408486,1.7135664038307218e-4,5,Commd3
Q63850,NA,NA,NA,19.72788390291943,19.930558329170232,19.525505515859322,16.712791512092654,16.581865769333902,17.197122096685924,19.72788390291943,19.930558329170232,19.525505515859322,1.9423878033476307e-4,3.711664057620617,2.8973894566121707,13.131124577158676,1.9423878033476307e-4,2,Nup62
Q63918,19.248177753651998,19.317916013495918,19.732031583508302,21.14892338300661,21.16472037276347,21.23853069346463,19.248177753651998,19.317916013495918,19.732031583508302,21.14892338300661,21.16472037276347,21.23853069346463,3.3676337871626827e-4,3.472675141893812,1.7513496995261626,11.408420333731472,3.3676337871626827e-4,1,Cavin2
Q64213,19.292550810692802,19.254258206163737,19.36924375133825,20.144075654618653,20.256263982913396,20.140335516745587,19.292550810692802,19.254258206163737,19.36924375133825,20.144075654618653,20.256263982913396,20.140335516745587,6.714898057745603e-5,4.172960576188806,0.8748741286942838,17.192734354740818,6.714898057745603e-5,8,Sf1
Q64337,NA,NA,NA,21.164045140522664,20.59030561155911,20.988984181751416,16.201535566766736,17.74989026102131,16.54195110243943,21.164045140522664,20.59030561155911,20.988984181751416,0.0012193867279996537,2.9138585362190375,4.083319334535236,8.174662863794213,0.0012193867279996537,13,Sqstm1
Q64520,18.416665599935456,NA,NA,18.930240678963287,19.361618281024448,18.875887308775432,18.416665599935456,17.58719229817611,17.51439052472649,18.930240678963287,19.361618281024448,18.875887308775432,0.020603917158986167,1.6860502049314077,1.2164992819750395,3.7127814448804926,0.020603917158986167,2,Guk1
Q6A065,17.893265975043853,18.841656478753386,18.745044005034462,20.503973216714506,20.34624534975106,20.761418129168863,17.893265975043853,18.841656478753386,18.745044005034462,20.503973216714506,20.34624534975106,20.761418129168863,0.0032548716677004022,2.487466130016921,2.0438900789342433,6.294558581629084,0.0032548716677004022,10,Cep170
Q6IR34,NA,NA,NA,18.910964724677164,19.047134565245777,18.960703373377196,16.40235679498343,16.72030251805373,17.287135379540523,18.910964724677164,19.047134565245777,18.960703373377196,0.0011572733651503474,2.9365640421256853,2.1696693235741513,8.287499210257327,0.0011572733651503474,10,Gpsm1
Q6IRU2,20.381314808345184,20.712634467760136,20.611622817569238,21.823609808585147,21.935386654451158,21.744518528779924,20.381314808345184,20.712634467760136,20.611622817569238,21.823609808585147,21.935386654451158,21.744518528779924,3.564175696221772e-4,3.448040895538958,1.2659809660472234,11.2436553952038,3.564175696221772e-4,2,Tpm4
Q6NXJ0,18.932606935986456,18.69135504478462,18.349920457109693,20.658051056589223,20.240045945919135,19.993966633122653,18.932606935986456,18.69135504478462,18.349920457109693,20.658051056589223,20.240045945919135,19.993966633122653,0.003106742249838488,2.5076947763929955,1.6393937325834145,6.374373316552848,0.003106742249838488,17,Wwc2
Q6P1F6,18.45149286069386,19.080905986546902,19.70989491193929,20.06486904555395,20.029718590416184,20.554967251701438,18.45149286069386,19.080905986546902,19.70989491193929,20.06486904555395,20.029718590416184,20.554967251701438,0.04719389225727738,1.326114203285371,1.1357537094971732,2.833153448021028,0.04719389225727738,9,Ppp2r2a
Q6P5G6,NA,NA,NA,18.257047092458784,18.254188991685858,18.204857668040994,17.156615360100414,15.77965381578841,16.9859766240534,18.257047092458784,18.254188991685858,18.204857668040994,0.021119118672913575,1.6753242094089027,1.5979493174144679,3.684567398879241,0.021119118672913575,7,Ubxn7
Q6P9P6,NA,18.100261945430017,NA,19.760557531191022,19.782303995686053,19.704670314950278,16.295536606802603,18.100261945430017,17.087127461370766,19.760557531191022,19.782303995686053,19.704670314950278,0.007757467992114976,2.11028000767116,2.588201942741321,4.950675559772539,0.007757467992114976,18,Kif11
Q6PAM1,17.84873295737872,17.881603923335906,18.097435498687403,19.06439543553463,19.1458923533741,19.581377141173046,17.84873295737872,17.881603923335906,18.097435498687403,19.06439543553463,19.1458923533741,19.581377141173046,0.0017741479000771443,2.751010178467102,1.3212975168932495,7.405100029038397,0.0017741479000771443,8,Txlna
Q6PDH0,NA,NA,NA,18.141508470042368,17.801834639720155,18.050698944430025,16.550251034352883,17.438590583565997,16.567264675894002,18.141508470042368,17.801834639720155,18.050698944430025,0.020981756885416713,1.6781581494267228,1.1459785867932233,3.692008703287821,0.020981756885416713,16,Phldb1
Q6PDM2,21.822909980756293,20.704552121462278,20.486697563124483,22.176972957955243,22.300281053052505,22.273924190940377,21.822909980756293,20.704552121462278,20.486697563124483,22.176972957955243,22.300281053052505,22.273924190940377,0.040047570303568585,1.3974238275388435,1.2456728455350223,2.997322994578428,0.040047570303568585,2,Srsf1
Q6PGH2,NA,NA,NA,20.36271010468536,20.301174639356013,20.915975634634787,17.224262321557113,16.74098451343183,16.558010900445176,20.36271010468536,20.301174639356013,20.915975634634787,1.891161731633564e-4,3.7232713288215367,3.6855342144140124,13.220847550334359,1.891161731633564e-4,1,Jpt2
Q6ZQ58,19.078093460801618,18.990314518841164,19.22684490629546,21.020252940857567,20.68097411496493,21.0038802093466,19.078093460801618,18.990314518841164,19.22684490629546,21.020252940857567,20.68097411496493,21.0038802093466,1.5783393011230634e-4,3.801799629285387,1.8032847930769513,13.843569110756572,1.5783393011230634e-4,7,Larp1
Q7TMK9,19.8672847734524,20.038050899794154,20.334399871773318,20.822598837165096,20.913567310917507,20.974563032942587,19.8672847734524,20.038050899794154,20.334399871773318,20.822598837165096,20.913567310917507,20.974563032942587,0.0045559791664697095,2.341418270525319,0.8236645453351059,5.742855072072616,0.0045559791664697095,4,Syncrip
Q7TNE3,NA,17.696560081174137,NA,19.58882441440878,19.65735334406643,19.932289736567828,17.208583883005293,17.696560081174137,16.64061518698481,19.58882441440878,19.65735334406643,19.932289736567828,0.0013986841428623123,2.854280348767315,2.5442361146262655,7.885164995016977,0.0013986841428623123,2,Spag7
Q7TPE5,NA,NA,NA,19.681180064698097,18.4587990841515,19.205836195199552,17.150757925811373,17.706874286137175,17.49472906604682,19.681180064698097,18.4587990841515,19.205836195199552,0.013076519433169573,1.8835078364490596,1.6644846886845919,4.257798231377024,0.013076519433169573,5,Slc7a6os
Q7TPM1,NA,NA,NA,18.482902469815297,18.268697328731843,18.89222854469598,17.08612094433675,16.933623289493887,16.639835799195414,18.482902469815297,18.268697328731843,18.89222854469598,0.0017922052127289471,2.746612263840637,1.661416103405692,7.385247183729174,0.0017922052127289471,8,Prrc2b
Q7TQH0,19.81257531067215,19.47231006370521,19.70051083782894,21.426803223871485,21.379993828304453,21.63710419784539,19.81257531067215,19.47231006370521,19.70051083782894,21.426803223871485,21.379993828304453,21.63710419784539,1.4036115118428783e-4,3.852753078537754,1.8195016792716778,14.262674685853684,1.4036115118428783e-4,5,Atxn2l
Q7TQI3,20.666397393229552,20.946138108032038,21.026547756671317,21.28144334310246,21.67938559823584,21.46493256766399,20.666397393229552,20.946138108032038,21.026547756671317,21.28144334310246,21.67938559823584,21.46493256766399,0.019835706847423785,1.7025523187862006,0.5955594170231286,3.756456017577686,0.019835706847423785,4,Otub1
Q7TSC1,16.56015368049312,NA,16.548415551522627,20.415448823138277,18.830713256951874,20.29288777088139,16.56015368049312,17.548079435854536,16.548415551522627,20.415448823138277,18.830713256951874,20.29288777088139,0.00819058717567057,2.086684962951083,2.9608003943670873,4.874915094906386,0.00819058717567057,10,Prrc2a
Q7TSJ2,NA,16.86628886431749,NA,17.588641445056876,17.999042082652487,18.1433034872599,17.044555818027533,16.86628886431749,16.13676313637612,17.588641445056876,17.999042082652487,18.1433034872599,0.019200778265727057,1.7166811676682936,1.2277930654160407,3.7941093633271934,0.019200778265727057,5,Map6
Q80TH2,NA,NA,NA,18.83043474140777,18.403785972599824,18.26810333561092,15.754458068702627,16.638573771277336,15.409040519431551,18.83043474140777,18.403785972599824,18.26810333561092,0.003128134206937833,2.504714622593583,2.5667505634023318,6.362560955412237,0.003128134206937833,16,Erbin
Q80TY0,NA,NA,NA,20.474767469517506,20.149543710247062,20.351323174809785,16.518178381339087,16.65187949032077,17.05275455592643,20.474767469517506,20.149543710247062,20.351323174809785,4.3196873885032925e-5,4.364547681509275,3.5842739756626862,19.218751062327396,4.3196873885032925e-5,7,Fnbp1
Q80U72,NA,18.38540744328497,17.767460313915674,19.2163195788584,18.61453731765166,19.334552633752423,17.086670645796662,18.38540744328497,17.767460313915674,19.2163195788584,18.61453731765166,19.334552633752423,0.03996959467612151,1.398270255813359,1.3086237090883905,2.9992988693393015,0.03996959467612151,21,Scrib
Q80U78,NA,NA,16.97297978606629,18.42587152477892,17.79067939886848,18.570003904064325,17.030049005648763,16.445052867328798,16.97297978606629,18.42587152477892,17.79067939886848,18.570003904064325,0.008851975302604594,2.052959806443549,1.4461577228892892,4.768166089353821,0.008851975302604594,12,Pum1
Q80UG5,20.35487780656656,20.846056555241987,20.980990235658325,21.480695549523443,21.44253048860155,21.59855233939083,20.35487780656656,20.846056555241987,20.980990235658325,21.480695549523443,21.44253048860155,21.59855233939083,0.016397586284412128,1.7852200751540583,0.7799512600163183,3.9802583471579758,0.016397586284412128,6,Septin9
Q80UY2,NA,NA,NA,17.819343365736103,17.406072105502506,18.035314609824393,16.881279322837187,16.316543650050296,16.7034175606734,17.819343365736103,17.406072105502506,18.035314609824393,0.010804689091363479,1.9663877255736975,1.1198298491673704,4.502157334291408,0.010804689091363479,12,Kcmf1
Q80VJ3,NA,NA,NA,21.028842248285578,20.939122905462447,20.893932500831124,16.139796931411247,16.73446631823147,16.804822333267474,21.028842248285578,20.939122905462447,20.893932500831124,3.360716590398025e-5,4.473568110088071,4.3942706905563185,20.474391771756473,3.360716590398025e-5,4,Dnph1
Q80XI4,NA,NA,NA,19.118905596844417,18.949005935404756,19.392321615873488,17.308816819339953,16.2651859094314,16.823024461482916,19.118905596844417,18.949005935404756,19.392321615873488,0.0019948676611125874,2.700085909979693,2.3544019859561303,7.178087179694629,0.0019948676611125874,7,Pip4k2b
Q80Y14,NA,NA,NA,19.24551092661652,18.964515733423305,19.28877146988295,17.331075044127402,16.709736631274037,15.646511109362846,19.24551092661652,18.964515733423305,19.28877146988295,0.006585795353278527,2.181391768662486,2.603825115052828,5.184522883576786,0.006585795353278527,2,Glrx5
Q80YN3,NA,NA,NA,19.575184674668517,19.391734464000606,19.6958977374296,16.91561069598562,15.76161571370325,16.32265316664113,19.575184674668517,19.391734464000606,19.6958977374296,7.303726349388604e-4,3.1364555069930438,3.2209790999229106,9.344119018047445,7.303726349388604e-4,8,Bcas1
Q810U5,NA,NA,NA,21.380733726136352,20.56076196618636,20.590488369988655,17.417852431973706,17.0545081038152,17.298680193385323,21.380733726136352,20.56076196618636,20.590488369988655,2.423082191736721e-4,3.6156318542024404,3.586981111045713,12.410922534385822,2.423082191736721e-4,3,Ccdc50
Q8BFY7,NA,NA,NA,18.557269231006224,18.45161359336399,18.515953876582586,16.682224325451994,16.264618698839545,17.55578467889428,18.557269231006224,18.45161359336399,18.515953876582586,0.011814199231088125,1.9275957096054916,1.6740696659223246,4.386567190904152,0.011814199231088125,5,Pimreg
Q8BGD9,19.6885235209588,19.345032673352172,19.78676097728333,21.252342046270044,20.933226715369855,21.365649636598604,19.6885235209588,19.345032673352172,19.78676097728333,21.252342046270044,20.933226715369855,21.365649636598604,0.0010664184892583944,2.9720723338555572,1.576967075548069,8.466800928227025,0.0010664184892583944,3,Eif4b
Q8BH58,18.39928627032341,17.850809480952442,18.103646388323547,19.477497411996474,19.35393076079347,19.18841015896287,18.39928627032341,17.850809480952442,18.103646388323547,19.477497411996474,19.35393076079347,19.18841015896287,0.002420233099228892,2.6161428039230232,1.2220320640511382,6.8172177816861845,0.002420233099228892,3,Tiprl
Q8BHK9,NA,NA,NA,19.02334286321899,18.79867429882683,19.213260885446623,16.371916052652608,17.182528872779642,17.28984340268489,19.02334286321899,18.79867429882683,19.213260885446623,0.002759093138542907,2.5592336388203787,2.0636632397917687,6.581641294104141,0.002759093138542907,14,Ercc6l
Q8BHL8,NA,NA,19.107687052097276,20.962893181923924,20.675988034899316,21.020252940857567,17.711070229177963,16.429431678000427,19.107687052097276,20.962893181923924,20.675988034899316,21.020252940857567,0.01588723697092749,1.7989516265572354,3.1369817328017113,4.018266866335301,0.01588723697092749,3,Psmf1
Q8BHS3,NA,NA,NA,18.622709624456334,18.623067001415947,18.4498821255603,16.53823967312628,16.52523468764084,16.546041572600036,18.622709624456334,18.623067001415947,18.4498821255603,3.98323800065678e-6,5.399763743481737,2.0287142726884753,34.985517829084436,3.98323800065678e-6,13,Rbm22
Q8BI84,17.890537416879933,17.779629594233878,NA,19.142406257823666,18.623888632616186,19.14773160649643,17.890537416879933,17.779629594233878,16.550671541357413,19.142406257823666,18.623888632616186,19.14773160649643,0.02784423029352467,1.5552647829419424,1.564395981488353,3.3777146431037117,0.02784423029352467,11,Mia3
Q8BIA4,NA,NA,NA,18.404492982392007,18.799559892337886,18.731020648714985,16.58706585682823,17.478284071426394,16.38093858191944,18.404492982392007,18.799559892337886,18.731020648714985,0.006938580467720591,2.1587293707691324,1.8295950044236058,5.109084547817993,0.006938580467720591,10,Fbxw8
Q8BIQ5,NA,19.510922525660785,19.156621339140468,22.491378499032184,22.529767006996163,22.450154063275413,16.53962475093724,19.510922525660785,19.156621339140468,22.491378499032184,22.529767006996163,22.450154063275413,0.012046256159790809,1.9191479059337606,4.088043651188421,4.361681489275696,0.012046256159790809,2,Cstf2
Q8BJU0,18.516030849054506,18.8674054430082,18.87636705772829,19.855014437054976,20.042332691223983,19.66861495215061,18.516030849054506,18.8674054430082,18.87636705772829,19.855014437054976,20.042332691223983,19.66861495215061,0.0023485287599850453,2.6292041170960925,1.102052910212855,6.872304679327929,0.0023485287599850453,4,Sgta
Q8BK64,19.73747182226462,20.124520187394022,20.275487995692362,20.946709274483162,20.755236419135468,20.728415471985635,19.73747182226462,20.124520187394022,20.275487995692362,20.946709274483162,20.755236419135468,20.728415471985635,0.011838295846539412,1.9267108109333417,0.7642937200844209,4.383955679624732,0.011838295846539412,4,Ahsa1
Q8BLJ3,19.85998058539047,19.722057043879097,20.423780691742632,20.509686100948112,21.0102467118277,20.699308104869754,19.85998058539047,19.722057043879097,20.423780691742632,20.509686100948112,21.0102467118277,20.699308104869754,0.0467379322860322,1.3303305049654015,0.737807532211125,2.8427371859621067,0.0467379322860322,1,Plcxd3
Q8BMK0,NA,NA,NA,20.016585242812887,19.538238199440865,19.797186543669437,16.609897928495204,16.00523891064252,17.615391107986362,20.016585242812887,19.538238199440865,19.797186543669437,0.00341885134220479,2.466119782696752,3.040494012933035,6.211254777283586,0.00341885134220479,14,Cep85
Q8BNU0,NA,NA,NA,19.123863751292554,18.30550069848778,19.19036485074553,17.47482135079907,16.374356200773548,16.70535303810184,19.123863751292554,18.30550069848778,19.19036485074553,0.009499892852326722,2.022281293017013,2.021732903617135,4.672600794573537,0.009499892852326722,16,Armc6
Q8BT07,NA,NA,NA,19.49376946775703,19.382117373350784,19.167785633426394,16.409848124812363,16.389354204729436,15.695791076083227,19.49376946775703,19.382117373350784,19.167785633426394,2.312580077222751e-4,3.6359032201051025,3.1828930229697256,12.559719375519455,2.312580077222751e-4,6,Cep55
Q8BTW3,NA,NA,NA,19.555510325795634,19.796806445296532,19.447946866572888,16.72590618877749,17.042889102864883,16.637067507863875,19.555510325795634,19.796806445296532,19.447946866572888,6.37865251414588e-5,4.195271055993364,2.798133612719603,17.41744941780978,6.37865251414588e-5,6,Exosc6
Q8BWZ3,NA,NA,NA,19.242094832126234,18.561265566986627,19.40561516864348,16.516201592106302,17.647957237649216,16.72936228756943,19.242094832126234,18.561265566986627,19.40561516864348,0.008262249282139665,2.0829017059674597,2.1051514834771297,4.8628505398211095,0.008262249282139665,18,Naa25
Q8C156,18.280435498832922,17.6451236265655,NA,19.28181685931414,19.25005317295963,20.29322465238692,18.280435498832922,17.6451236265655,16.521192666394942,19.28181685931414,19.25005317295963,20.29322465238692,0.026282010205207214,1.5803414204044486,2.1261142976224434,3.440487883532051,0.026282010205207214,12,Ncaph
Q8C181,NA,NA,NA,19.792126203910538,19.463416607743127,19.77739980866101,16.860192448831263,15.537070674626762,17.23201323317136,19.792126203910538,19.463416607743127,19.77739980866101,0.003963792002803011,2.4018891428862874,3.1345554212284306,5.966173305022957,0.003963792002803011,13,Mbnl2
Q8C5H8,NA,NA,NA,18.1705510353167,18.255203804712085,18.257507546644007,16.3525534456578,15.940805347046748,15.992979687317527,18.1705510353167,18.255203804712085,18.257507546644007,8.734860226093599e-5,4.058744040139773,2.1323079688835698,16.085961907790086,8.734860226093599e-5,9,Nadk2
Q8C5L3,NA,NA,NA,20.052716625799484,19.549826022126695,19.693687726211756,16.767622677383226,17.000000134331184,15.662657022344613,20.052716625799484,19.549826022126695,19.693687726211756,0.001695545725551994,2.7706904936552017,3.288650180026302,7.494521681654668,0.001695545725551994,3,Cnot2
Q8C650,NA,NA,NA,20.03657609408515,19.954752938572437,20.21702997446121,16.506351069644946,17.849415024825444,17.37771158155316,20.03657609408515,19.954752938572437,20.21702997446121,0.002139257436070665,2.6697369497260275,2.8249604436984157,7.045733757559328,0.002139257436070665,14,Septin10
Q8C7E9,NA,NA,NA,19.486245821734194,19.38890019480919,19.34739212321987,17.044178261494597,16.741233667683854,16.882021355679584,19.486245821734194,19.38890019480919,19.34739212321987,1.2924244687727627e-5,4.888594828314255,2.5183682849684033,26.038860426685694,1.2924244687727627e-5,4,Cstf2t
Q8C8U0,NA,17.76933423782081,17.36196090289648,20.40124619914136,20.214542057945764,20.30708071002792,16.376646452610068,17.76933423782081,17.36196090289648,20.40124619914136,20.214542057945764,20.30708071002792,0.0016676236974373082,2.7779019420459,3.1383091245958923,7.5275280331334145,0.0016676236974373082,11,Ppfibp1
Q8CAY6,NA,NA,NA,18.64209401166277,19.006019201416457,18.682157924636847,17.060858357449924,17.497977350889897,17.29445412350945,18.64209401166277,19.006019201416457,18.682157924636847,9.485189167100896e-4,3.0229540033721713,1.4923271019556026,8.729908308287854,9.485189167100896e-4,8,Acat2
Q8CHC4,NA,NA,NA,18.640435599365595,18.009577155818093,18.691048280572673,16.925632786954754,16.858497809465117,17.351146110444187,18.640435599365595,18.009577155818093,18.691048280572673,0.00638240072114478,2.1950159319634817,1.4019281096307665,5.23029438184593,0.00638240072114478,23,Synj1
Q8K183,NA,NA,NA,22.034931920516872,22.05573124816003,21.88061785334631,16.55298341458057,17.944402755707333,17.99363245370601,22.034931920516872,22.05573124816003,21.88061785334631,6.990414002729987e-4,3.155497102683964,4.493420799343099,9.45099303030221,6.990414002729987e-4,5,Pdxk
Q8K268,NA,NA,NA,19.67322969975133,19.21112306640291,19.384269421808018,16.203397874026205,15.72674686024783,17.002719815990094,19.67322969975133,19.21112306640291,19.384269421808018,0.0014154922092362706,2.849092516616793,3.1119192125660398,7.86039966346361,0.0014154922092362706,7,Abcf3
Q8K298,19.97715132934381,19.857598360087866,19.917913967413885,20.95773122381385,20.81839181764819,21.220222432929344,19.97715132934381,19.857598360087866,19.917913967413885,20.95773122381385,20.81839181764819,21.220222432929344,9.165824413610739e-4,3.0378284666341466,1.0812272725152745,8.808226355030563,9.165824413610739e-4,26,Anln
Q8K2D3,17.104926303807776,16.796521305784047,16.862056133469462,18.351689814555456,18.00886626655775,17.332019060195133,17.104926303807776,16.796521305784047,16.862056133469462,18.351689814555456,18.00886626655775,17.332019060195133,0.03586305366667772,1.4453527339003034,0.9763571327490155,3.1102546078788937,0.03586305366667772,12,Edc3
Q8K2F8,NA,NA,NA,20.60521544157872,20.499697985824664,18.8470818215732,17.910603102929045,16.28446670453333,16.79571831803824,20.60521544157872,20.499697985824664,18.8470818215732,0.01598078859999057,1.796401793471718,2.9870690411586587,4.011190609094363,0.01598078859999057,4,Lsm14a
Q8N9S3,19.358552479211703,19.575517088627002,19.394667836672276,21.52812212206668,21.014134920395588,20.704214372416867,19.358552479211703,19.575517088627002,19.394667836672276,21.52812212206668,21.014134920395588,20.704214372416867,0.002775451095345463,2.556666420722221,1.639244670122718,6.571181994474778,0.002775451095345463,6,Ahsa2
Q8R050,21.545948616880423,21.62631506990208,21.66739398397785,22.136585657484343,22.152177129390104,22.462762857261563,21.545948616880423,21.62631506990208,21.66739398397785,22.136585657484343,22.152177129390104,22.462762857261563,0.004719077399384583,2.3261428995695392,0.6372893244585498,5.6875475675062646,0.004719077399384583,14,Gspt1
Q8R1Q8,19.33225950390454,19.357135293399423,19.464733190239556,20.31218720750155,20.177429271164527,20.116800823554335,19.33225950390454,19.357135293399423,19.464733190239556,20.31218720750155,20.177429271164527,20.116800823554335,3.181523225427178e-4,3.4973649020244735,0.8174297715589631,11.575857471870416,3.181523225427178e-4,5,Dync1li1
Q8R3G1,19.402662362069126,19.070828488354774,19.27691952266894,20.265793577738606,19.98537501301997,20.05933389747272,19.402662362069126,19.070828488354774,19.27691952266894,20.265793577738606,19.98537501301997,20.05933389747272,0.0026336727054808093,2.5794381971174003,0.8533640383794854,6.6644598086546125,0.0026336727054808093,3,Ppp1r8
Q8R3V5,NA,NA,NA,18.363202225531943,18.72683680360011,18.599469775218456,16.744520658327346,17.24735215757119,17.556325155413557,18.363202225531943,18.72683680360011,18.599469775218456,0.00600255946475249,2.2216635288826043,1.3804369443461404,5.3207427660775926,0.00600255946475249,4,Sh3glb2
Q8R409,NA,NA,NA,17.660664477461278,17.638563185032826,18.15827437727358,16.03462077068536,16.610694847850016,17.33343419256449,17.660664477461278,17.638563185032826,18.15827437727358,0.04818385947308431,1.3170984164436739,1.1595840762226075,2.812710771893422,0.04818385947308431,3,Hexim1
Q8R570,NA,NA,NA,18.086281383106332,18.18761304315062,17.973764621157432,16.16720800514741,15.441779419058307,16.2586739273035,18.086281383106332,18.18761304315062,17.973764621157432,0.00132108169277748,2.8790703257424104,2.1266658986350553,8.004478624808602,0.00132108169277748,4,Snap47
Q8VCI5,NA,NA,NA,18.471794269919712,18.457356829679327,18.624674103109246,16.242600229516317,16.76308669489164,16.53163876547336,18.471794269919712,18.457356829679327,18.624674103109246,2.3190120359893972e-4,3.6346969973084486,2.0054998376089905,12.550817762349283,2.3190120359893972e-4,4,Pex19
Q8VD37,NA,NA,NA,20.103159722555777,19.884871062733176,19.7150336053306,16.930625565307587,16.55099221140354,17.349169365629983,20.103159722555777,19.884871062733176,19.7150336053306,3.2273555611983567e-4,3.491153185274775,2.95742574942615,11.533513113627775,3.2273555611983567e-4,8,Sgip1
Q91V12,21.67245296684183,21.771769929018983,21.82018519639232,22.37819535218278,22.369355590433816,22.41632541825416,21.67245296684183,21.771769929018983,21.82018519639232,22.37819535218278,22.369355590433816,22.41632541825416,1.588082694851372e-4,3.7991268866806105,0.6331560895392059,13.821916899281872,1.588082694851372e-4,8,Acot7
Q91VU7,NA,NA,NA,20.31218720750155,19.812481303610372,20.110697398096328,17.08824008735098,16.812204567896895,16.127151046127544,20.31218720750155,19.812481303610372,20.110697398096328,4.453656554986032e-4,3.351283276755364,3.402590069277611,10.618060474271914,4.453656554986032e-4,7,Pus7
Q91VX2,18.688455222852845,18.729627381379352,17.928159785078265,20.4871884259923,20.121487987225247,20.801282079579558,18.688455222852845,18.729627381379352,17.928159785078265,20.4871884259923,20.121487987225247,20.801282079579558,0.0034536016174438046,2.4617277609562724,2.021238701162215,6.194231148724543,0.0034536016174438046,7,Ubap2
Q91WE2,NA,NA,NA,18.966939105482556,18.988235327695904,18.959628445158337,16.50699907296494,17.5809770555114,16.343979765990554,18.966939105482556,18.988235327695904,18.959628445158337,0.005097719380870766,2.292624075240558,2.1609489946233005,5.5677103675321336,0.005097719380870766,4,Psme3ip1
Q91WU5,18.271162070289574,18.634031080848427,18.602155142555446,21.385165162078756,20.782287996051572,20.98620869986252,18.271162070289574,18.634031080848427,18.602155142555446,21.385165162078756,20.782287996051572,20.98620869986252,2.7273226580235206e-4,3.564263479473178,2.548771188099799,12.041384948691862,2.7273226580235206e-4,12,As3mt
Q91Z38,NA,NA,NA,19.07965665196951,18.54238200186023,19.092075762428845,16.92088864700578,17.00210916080811,16.748272607969028,19.07965665196951,18.54238200186023,19.092075762428845,5.060065106550919e-4,3.295843895169313,2.014281333491887,10.274571600680055,5.060065106550919e-4,8,Ttc1
Q91Z67,NA,NA,NA,19.13352856815846,18.974240919956635,19.190726540252342,17.415002915803807,16.704960939468414,16.379524025085566,19.13352856815846,18.974240919956635,19.190726540252342,0.001919152166652577,2.7168905893512507,2.2663360493365516,7.252310399680389,0.001919152166652577,21,Srgap2
Q921W4,17.922596016324835,17.619560884029877,17.348365083771693,18.660838537308372,18.54958163932954,19.18935163745844,17.922596016324835,17.619560884029877,17.348365083771693,18.660838537308372,18.54958163932954,19.18935163745844,0.010515113088408504,1.9781860521828265,1.169749943323314,4.537747989445104,0.010515113088408504,6,Cryzl1
Q922U1,NA,NA,NA,18.256678623270336,18.354748700562546,18.010779401755077,15.542718569978941,17.15535493815449,16.48159001061853,18.256678623270336,18.354748700562546,18.010779401755077,0.01926952932210099,1.715128893300477,1.8141810689453344,3.789960742446606,0.01926952932210099,3,Prpf3
Q99020,22.130439848841995,22.260290164726,22.26739479326467,22.921978913752866,23.283338221348252,23.158000030031584,22.130439848841995,22.260290164726,22.26739479326467,22.921978913752866,23.283338221348252,23.158000030031584,0.0014243492627335807,2.846383504884954,0.9017307861000106,7.847495381141231,0.0014243492627335807,2,Hnrnpab
