proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P48739,21.044602234624065,NA,21.40929769829488,20.90829879000133,20.502128648260484,20.811979829133957,21.045269068488903,20.756865754721026,21.044602234624065,17.137967615688243,21.40929769829488,20.90829879000133,20.502128648260484,20.811979829133957,21.045269068488903,20.756865754721026,0.5402699564822595,0.26738918218641294,0.6540192404989611,0.6491647916696076,0.5402699564822595,5,PITPNB
P49006,NA,NA,NA,NA,21.651102508162545,23.11368875979103,21.907822211407247,20.317496525918997,17.91596350124442,18.5849325315658,18.33298386681974,18.0611654705342,21.651102508162545,23.11368875979103,21.907822211407247,20.317496525918997,0.0010084724754227524,2.9963359506343026,3.5237661587789155,5.949224328743224,0.0010084724754227524,1,MARCKSL1
P49189,23.729100408896137,23.9014097737555,23.80508650656256,23.75867623089491,23.078744996305122,22.987909316078866,23.024367986402353,23.09084252687133,23.729100408896137,23.9014097737555,23.80508650656256,23.75867623089491,23.078744996305122,22.987909316078866,23.024367986402353,23.09084252687133,2.787951852943114e-6,5.554714730639192,-0.7531020236128612,-16.85376935786038,2.787951852943114e-6,16,ALDH9A1
P49257,21.56625476199404,21.601638416341622,20.20907729746895,21.07280515084987,19.26359473113953,20.64640753087846,20.383425863800714,20.29389817949574,21.56625476199404,21.601638416341622,20.20907729746895,21.07280515084987,19.26359473113953,20.64640753087846,20.383425863800714,20.29389817949574,0.07278919243523385,1.137933098903661,-0.9656123303350093,-2.172711819534854,0.07278919243523385,5,LMAN1
P49321,NA,NA,NA,21.45432741073188,NA,21.599687694010605,21.653553615280764,21.74427214588446,17.38657783041682,18.579384049135022,18.028816152247064,21.45432741073188,18.062353850613075,21.599687694010605,21.653553615280764,21.74427214588446,0.18537829988795412,0.7319411050916861,1.9026904658145263,1.4956412806206283,0.18537829988795412,5,"NASP"
P49327,23.379015523786627,24.40379637231322,24.116562892484136,24.45111047390261,21.532028639440657,22.95123490515192,22.99405298223362,23.841917484705103,23.379015523786627,24.40379637231322,24.116562892484136,24.45111047390261,21.532028639440657,22.95123490515192,22.99405298223362,23.841917484705103,0.058328613561476964,1.234118346384249,-1.2578128127388197,-2.33390019378039,0.058328613561476964,46,FASN
P49368,23.74242293173567,24.126758659590024,23.481730463771605,23.839516753560893,22.52353515642459,23.13600668606723,23.034764042298814,23.391786897991448,23.74242293173567,24.126758659590024,23.481730463771605,23.839516753560893,22.52353515642459,23.13600668606723,23.034764042298814,23.391786897991448,0.013825418030190145,1.859321728344411,-0.7760840064690271,-3.438554043133904,0.013825418030190145,10,CCT3
P49411,23.10428008841226,23.4394900342815,23.413125850032763,23.805676968388358,23.14510249494604,23.42201034040903,23.429564069997472,23.377560060238615,23.10428008841226,23.4394900342815,23.413125850032763,23.805676968388358,23.14510249494604,23.42201034040903,23.429564069997472,23.377560060238615,0.5625325234533869,0.24985236326458013,-0.09708399388092914,-0.6127471644597746,0.5625325234533869,6,TUFM
P49458,20.885690416109863,20.208362974113435,20.935458596757545,20.700917168802032,24.789798283535355,24.46849179882646,24.073328316638072,23.58531651223414,20.885690416109863,20.208362974113435,20.935458596757545,20.700917168802032,24.789798283535355,24.46849179882646,24.073328316638072,23.58531651223414,2.5938483374955888e-5,4.586055420740119,3.5466264388627877,11.502577011550995,2.5938483374955888e-5,2,SRP9
P49585,NA,NA,20.88717895838068,NA,21.377824799213737,20.991269941470478,21.281499942684288,21.152393785122047,17.76062274206937,18.818193062871206,20.88717895838068,17.60009395695869,21.377824799213737,20.991269941470478,21.281499942684288,21.152393785122047,0.0186674233295868,1.7289156237203847,2.434224937052651,3.197134718103255,0.0186674233295868,6,PCYT1A
P49588,21.995416612706226,22.26484917144144,21.829273680872785,22.425625701637856,21.446473523859904,21.186585805323922,21.856428568281178,22.193039208336955,21.995416612706226,22.26484917144144,21.829273680872785,22.425625701637856,21.446473523859904,21.186585805323922,21.856428568281178,22.193039208336955,0.12752604314269542,0.8944011153226442,-0.45815951521408493,-1.7677181890347253,0.12752604314269542,13,AARS1
P49589,20.658399786356668,20.15857024391321,20.17035542891129,20.186767135743864,NA,NA,NA,NA,20.658399786356668,20.15857024391321,20.17035542891129,20.186767135743864,17.700367046905168,18.564809432378443,17.376960414818292,17.55581397203716,1.367327646318217e-4,3.864127405009416,-2.4940354321964904,-8.59092144314298,1.367327646318217e-4,12,CARS1
P49591,23.111175159150097,22.670682179226688,22.305968206085616,22.9907161503631,22.260778294091985,21.969723770350143,21.71674244374683,22.272415646374586,23.111175159150097,22.670682179226688,22.305968206085616,22.9907161503631,22.260778294091985,21.969723770350143,21.71674244374683,22.272415646374586,0.018787670452849438,1.7261270662109633,-0.7147203850654904,-3.192048099096324,0.018787670452849438,9,SARS1
P49720,21.73123615324013,21.359013837775827,NA,21.775311274272703,22.917305786200536,21.907492180132554,21.946744964879375,21.550746785383243,21.73123615324013,21.359013837775827,18.142038021243422,21.775311274272703,22.917305786200536,21.907492180132554,21.946744964879375,21.550746785383243,0.19991234955886875,0.6991603765691905,1.3286726075159052,1.4400793332258743,0.19991234955886875,5,PSMB3
P49721,22.453699666188864,22.59149312772655,22.423652478395866,22.706471566881874,23.310080192577903,22.539171119835352,23.0224389327163,22.230813227120247,22.453699666188864,22.59149312772655,22.423652478395866,22.706471566881874,23.310080192577903,22.539171119835352,23.0224389327163,22.230813227120247,0.38977509165313484,0.409185917663842,0.2317966582641624,0.9268283642833758,0.38977509165313484,3,PSMB2
P49736,21.206456380901756,21.55660521559261,20.58994002523067,21.875339900291955,20.10763597511011,20.78923114144303,20.660055102566943,21.29468356391349,21.206456380901756,21.55660521559261,20.58994002523067,21.875339900291955,20.10763597511011,20.78923114144303,20.660055102566943,21.29468356391349,0.15729678379167525,0.8032801571974876,-0.5941839347458533,-1.615652271379366,0.15729678379167525,12,MCM2
P49750,NA,NA,NA,NA,20.253265814536526,19.19082297547511,NA,19.513546415087287,18.6362117416487,18.29299184175394,17.833736092979926,17.77747053634959,20.253265814536526,19.19082297547511,17.291744508979775,19.513546415087287,0.2112010904376367,0.6753038438568525,0.9272423753366361,1.3994391462895712,0.2112010904376367,4,YLPM1
P49753,20.30897000010997,20.006211007258667,20.32333628928017,20.02350530753476,20.093520728250915,19.804042766375385,19.99133915041443,20.063421415288836,20.30897000010997,20.006211007258667,20.32333628928017,20.02350530753476,20.093520728250915,19.804042766375385,19.99133915041443,20.063421415288836,0.15364839644554434,0.8134719679066956,-0.17742463596349722,-1.6327162447245835,0.15364839644554434,7,ACOT2
P49755,22.086410976193406,22.715988793941957,NA,22.15520735284557,21.14214446076129,21.708093720746085,22.020625980020224,21.59071678547351,22.086410976193406,22.715988793941957,18.16818913235705,22.15520735284557,21.14214446076129,21.708093720746085,22.020625980020224,21.59071678547351,0.7640355499810749,0.11688643356904704,0.333946172915784,0.3141606852913315,0.7640355499810749,3,TMED10
P49773,21.89230267160882,21.5083325469973,22.953723291656427,21.625958496731485,23.744682760670464,23.10867312188859,23.197005465373273,22.661925935825934,21.89230267160882,21.5083325469973,22.953723291656427,21.625958496731485,23.744682760670464,23.10867312188859,23.197005465373273,22.661925935825934,0.0247439261899946,1.6065313884836143,1.1829925691910574,2.9766407911868193,0.0247439261899946,2,HINT1
P49790,NA,19.619650431792035,NA,NA,19.92948959124157,20.303740621236525,20.114260866840365,20.12943396067791,18.248168802549127,19.619650431792035,17.99821022892851,18.65475458738293,19.92948959124157,20.303740621236525,20.114260866840365,20.12943396067791,0.0064722106420740146,2.1889473567848854,1.489035247335945,4.084087662492816,0.0064722106420740146,28,NUP153
P49796,NA,NA,NA,NA,19.51804990904022,19.593281690922993,19.549468833305564,20.40478400339457,17.95556025295596,17.63509518985608,18.260212817508602,16.876700979277974,19.51804990904022,19.593281690922993,19.549468833305564,20.40478400339457,0.001262764715296915,2.8986775618494574,2.0845037992661837,5.697774987598927,0.001262764715296915,33,RGS3
P49902,18.842424008559266,18.91020353161062,NA,NA,NA,18.554199108306264,18.633995617676202,19.3185339834776,18.842424008559266,18.91020353161062,18.18679595486293,18.239824540054727,17.690595869599665,18.554199108306264,18.633995617676202,19.3185339834776,0.9910173850046093,0.003918726800956553,0.004519135993049872,0.011735153320978967,0.9910173850046093,8,NT5C2
P49915,20.618360407452233,21.1535075009528,20.667783766949103,20.52439632410846,19.990092881164973,20.695659898817482,20.269108411521596,20.59504982263422,20.618360407452233,21.1535075009528,20.667783766949103,20.52439632410846,19.990092881164973,20.695659898817482,20.269108411521596,20.59504982263422,0.14897134242979643,0.8268972686456258,-0.35353424633107977,-1.655168838944598,0.14897134242979643,13,GMPS
P49961,NA,21.572328300340036,21.292663139500494,20.53240919735394,NA,19.872870231997418,NA,NA,17.87522846489031,21.572328300340036,21.292663139500494,20.53240919735394,17.998979573243897,19.872870231997418,17.395243448456554,18.227085394149167,0.09871585655334869,1.005613081772962,-1.9446126135594355,-1.9525027183606458,0.09871585655334869,11,ENTPD1
P50213,22.236430020812623,22.581115053270672,22.29549654729543,22.26996445797221,22.231370031599617,22.56097182121712,22.59857505524161,22.38771760397217,22.236430020812623,22.581115053270672,22.29549654729543,22.26996445797221,22.231370031599617,22.56097182121712,22.59857505524161,22.38771760397217,0.4267069577599678,0.3698702756030159,0.09890710816989667,0.8523895051051175,0.4267069577599678,8,IDH3A
P50395,22.562882428966777,22.51038654974743,22.86327053445196,23.040962562756768,22.22705651238393,22.32435307487828,22.178949273666102,22.444629727042358,22.562882428966777,22.51038654974743,22.86327053445196,23.040962562756768,22.22705651238393,22.32435307487828,22.178949273666102,22.444629727042358,0.017530693711030314,1.756200898001384,-0.4506283719880635,-3.2470679711781476,0.017530693711030314,8,GDI2
P50402,20.84819807401218,NA,NA,21.03563679578789,21.846362681186775,21.628319153536022,21.490962486414574,21.863478506845887,20.84819807401218,17.424547528334994,17.789301644989127,21.03563679578789,21.846362681186775,21.628319153536022,21.490962486414574,21.863478506845887,0.04610570480110978,1.3362453346893601,2.4328596962147664,2.5067447650553523,0.04610570480110978,1,EMD
P50440,NA,21.04700139544452,20.624085040334975,20.737851376802382,19.788657802860723,22.75849325226052,21.57805383786189,22.274436168208794,18.77162431704257,21.04700139544452,20.624085040334975,20.737851376802382,19.788657802860723,22.75849325226052,21.57805383786189,22.274436168208794,0.16705519383528009,0.7771400173683405,1.3047697328918701,1.5718019543648054,0.16705519383528009,9,GATM
P50453,22.191413500600227,23.20539773003593,20.794158817704336,23.641300328744865,21.462288578017958,22.303684887523016,22.395164871206553,23.269707697367455,22.191413500600227,23.20539773003593,20.794158817704336,23.641300328744865,21.462288578017958,22.303684887523016,22.395164871206553,23.269707697367455,0.8954877139111541,0.04794036829311072,-0.10035608574259669,-0.1370325148644953,0.8954877139111541,11,SERPINB9
P50502,22.784286576484913,22.425676918246516,22.748373044157052,22.94842141833151,25.372620397549003,24.969565694693717,23.61840521930025,23.24833702747426,22.784286576484913,22.425676918246516,22.748373044157052,22.94842141833151,25.372620397549003,24.969565694693717,23.61840521930025,23.24833702747426,0.024052598706974807,1.618837994419948,1.5755425954493099,2.9985683688878138,0.024052598706974807,3,ST13
P50552,21.523391578487445,21.150225762282965,21.01862400386755,20.727667897027604,23.343130400318433,22.265078175198486,22.670271564440682,22.288529299704948,21.523391578487445,21.150225762282965,21.01862400386755,20.727667897027604,23.343130400318433,22.265078175198486,22.670271564440682,22.288529299704948,0.0022048124096833146,2.6566283553594516,1.5367750494992443,5.1076331997318976,0.0022048124096833146,3,VASP
P50570,NA,20.685258672167517,NA,19.639552687843143,19.240651601573052,19.94578101413628,19.86453681082693,20.24027892049225,17.613265762111546,20.685258672167517,16.81107400135135,19.639552687843143,19.240651601573052,19.94578101413628,19.86453681082693,20.24027892049225,0.262102930161873,0.5815281238606513,1.1355243058887403,1.2375812429267385,0.262102930161873,6,DNM2
P50579,20.464733190239556,20.479314508011317,20.455933193204043,20.67736522733456,19.758200438165566,20.074831362362794,19.78802049264665,20.59167573579475,20.464733190239556,20.479314508011317,20.455933193204043,20.67736522733456,19.758200438165566,20.074831362362794,19.78802049264665,20.59167573579475,0.058840643400540314,1.23032258706999,-0.4661545224549286,-2.3275132617197634,0.058840643400540314,15,METAP2
P50749,NA,NA,NA,NA,21.596233441742708,21.737273754162686,21.92317657771733,22.540968959330602,18.399073372795034,17.735601865800323,17.730765115689138,17.3749365885891,21.596233441742708,21.737273754162686,21.92317657771733,22.540968959330602,8.738827292991538e-6,5.058546843607463,4.139318947519932,13.871999421646493,8.738827292991538e-6,3,RASSF2
P50851,NA,19.81762700453283,19.978129475081914,20.74155915329938,NA,NA,NA,19.89520544971246,17.97741744581488,19.81762700453283,19.978129475081914,20.74155915329938,17.141591506698244,17.226845154419266,18.552332982693247,19.89520544971246,0.15461267193848616,0.8107549145093623,-1.424689496301447,-1.628168801415952,0.15461267193848616,47,LRBA
P50914,22.579481678868138,22.731671208505364,22.24835150604076,22.53590088328985,22.76078896884592,23.26255713236792,22.96965351664114,23.014730867818255,22.579481678868138,22.731671208505364,22.24835150604076,22.53590088328985,22.76078896884592,23.26255713236792,22.96965351664114,23.014730867818255,0.01610763777533662,1.7929681452640909,0.4780813022422805,3.3148289085754388,0.01610763777533662,2,RPL14
P50990,23.659489023887375,24.258537280912066,23.61481586576875,24.220074789779147,23.132182774837627,23.44126441125756,23.532314067286258,23.814993885231353,23.659489023887375,24.258537280912066,23.61481586576875,24.220074789779147,23.132182774837627,23.44126441125756,23.532314067286258,23.814993885231353,0.08679070284900713,1.0615267946118518,-0.4580404554336326,-2.045419286879336,0.08679070284900713,10,CCT8
P50991,23.43860202675413,23.91433403190782,23.407820628872013,23.859180626750028,22.599982739916815,23.034646515921747,22.88909319767748,23.27284275301635,23.43860202675413,23.91433403190782,23.407820628872013,23.859180626750028,22.599982739916815,23.034646515921747,22.88909319767748,23.27284275301635,0.01100530444770024,1.9583979387419483,-0.7058430269378988,-3.6269449394860085,0.01100530444770024,9,CCT4
P50995,21.787837213842668,22.80175571551319,21.058805631248987,22.942455800733388,24.639645418945893,25.06583058751595,25.014398870338734,25.640031734396292,21.787837213842668,22.80175571551319,21.058805631248987,22.942455800733388,24.639645418945893,25.06583058751595,25.014398870338734,25.640031734396292,9.65091579859851e-4,3.015431473453444,2.942263062464658,5.9993405983121715,9.65091579859851e-4,6,ANXA11
P51003,23.74015955746415,NA,NA,23.770318687657312,NA,21.92517047752709,23.146128604938095,23.166866738865984,23.74015955746415,18.343004650488336,17.69207708016678,23.770318687657312,17.243958332657233,21.92517047752709,23.146128604938095,23.166866738865984,0.8313548757848617,0.08021355179212393,0.48414104455295615,0.2224334107565036,0.8313548757848617,8,PAPOLA
P51114,19.193785216247885,19.56096715810361,NA,19.506299831987018,20.412040514551652,20.873426088327616,20.7565400347804,20.710449966086976,19.193785216247885,19.56096715810361,17.68235605128626,19.506299831987018,20.412040514551652,20.873426088327616,20.7565400347804,20.710449966086976,0.00939965675808401,2.026888004995169,1.7022620865304674,3.7598976826345107,0.00939965675808401,6,FXR1
P51148,20.235144769020813,20.464832882395967,NA,20.66968785810675,NA,20.707756799903617,20.058937715940395,20.783087760494077,20.235144769020813,20.464832882395967,18.5427199430251,20.66968785810675,18.00428491362498,20.707756799903617,20.058937715940395,20.783087760494077,0.9156485310535346,0.03827119698243634,-0.08957956564639247,-0.11045762923110403,0.9156485310535346,4,RAB5C
P51149,23.33728869670542,23.26942235420179,22.305884733696267,23.38758614513196,22.281471643170935,22.791200256834134,22.92980018454213,23.16141793762426,23.33728869670542,23.26942235420179,22.305884733696267,23.38758614513196,22.281471643170935,22.791200256834134,22.92980018454213,23.16141793762426,0.4058099934444358,0.3916772622698148,-0.2840729768909931,-0.8938823429493775,0.4058099934444358,5,RAB7A
P51398,19.473777083647015,19.60275322599543,NA,19.877475866534425,18.95818451841244,19.631795196769065,19.430799625738274,19.346288640775683,19.473777083647015,19.60275322599543,17.863795643617056,19.877475866534425,18.95818451841244,19.631795196769065,19.430799625738274,19.346288640775683,0.7827551245103845,0.10637408047975057,0.13731654047538555,0.28838534112769293,0.7827551245103845,6,DAP3
P51553,20.84276159235663,21.07633284379611,NA,NA,20.42408835729366,20.004017419393865,20.168765142954566,20.35240126112575,20.84276159235663,21.07633284379611,17.908046047360536,17.672733822409654,20.42408835729366,20.004017419393865,20.168765142954566,20.35240126112575,0.3858339684176968,0.4135995401785073,0.8623494687112263,0.9350845343906551,0.3858339684176968,7,IDH3G
P51570,19.5432508790894,19.458779062709723,NA,NA,NA,19.656148996338786,19.564190434452623,19.174603895046367,19.5432508790894,19.458779062709723,18.443617353113837,17.486648807461474,17.58197912167121,19.656148996338786,19.564190434452623,19.174603895046367,0.7156668690283319,0.14528908748246994,0.26115658628363647,0.381940479720069,0.7156668690283319,8,GALK1
P51571,NA,22.069236026378174,NA,20.731650494562626,NA,20.833140254373152,20.566440592488387,20.77039935048705,18.417764409862098,22.069236026378174,18.395768454384775,20.731650494562626,18.002914838619485,20.833140254373152,20.566440592488387,20.77039935048705,0.9060769508295909,0.04283491722217175,0.13961891269510218,0.12306170701116301,0.9060769508295909,3,SSR4
P51572,21.425267134457957,20.570152184555837,NA,21.251879940231216,20.08977631694991,19.529705059815377,NA,19.73352183423396,21.425267134457957,20.570152184555837,17.752628500248363,21.251879940231216,20.08977631694991,19.529705059815377,18.684243484196116,19.73352183423396,0.4436139470501055,0.3529948082584912,-0.7406702660745026,-0.8199047487813508,0.4436139470501055,1,BCAP31
P51610,19.438190821008906,19.58730506532759,NA,19.505757290598535,19.796220264035682,19.47474766846149,19.420844314477712,19.248687368000347,19.438190821008906,19.58730506532759,18.417345144004187,19.505757290598535,19.796220264035682,19.47474766846149,19.420844314477712,19.248687368000347,0.43689399745346724,0.35962392208087457,0.24797532350900298,0.8327062675534647,0.43689399745346724,35,HCFC1
P51659,19.795744807025702,19.870975707752763,NA,19.60485361449277,19.48146441386286,NA,19.620456111630297,19.489973363111453,19.795744807025702,19.870975707752763,18.48722490352664,19.60485361449277,19.48146441386286,18.62977599265253,19.620456111630297,19.489973363111453,0.7451984141307204,0.12772807800420347,-0.13428228788518481,-0.3403420815620739,0.7451984141307204,8,HSD17B4
P51665,22.09976129714525,21.962575512641372,NA,22.33437259114626,21.595823837318182,22.43687519085099,21.57625551220852,22.044902348006048,22.09976129714525,21.962575512641372,18.27955503065349,22.33437259114626,21.595823837318182,22.43687519085099,21.57625551220852,22.044902348006048,0.4796099524127583,0.3191118134107696,0.7443981141993419,0.7535945666360759,0.4796099524127583,1,PSMD7
P51858,19.76776741646594,19.5595675430994,20.246207096024055,19.53423447928546,23.622991066218944,23.090212588980652,23.118417715024307,22.340008710785817,19.76776741646594,19.5595675430994,20.246207096024055,19.53423447928546,23.622991066218944,23.090212588980652,23.118417715024307,22.340008710785817,4.425535636835649e-5,4.354034157724611,3.2659633865337163,10.482074130769835,4.425535636835649e-5,2,HDGF
P51970,NA,NA,NA,NA,22.09866953828725,22.004017419393865,21.66635404757657,NA,19.011550674730387,16.997635598301702,17.400415185633804,17.293537807633456,22.09866953828725,22.004017419393865,21.66635404757657,17.608694111056774,0.035584128447052533,1.4487436667703455,3.1686489625037773,2.699828382370426,0.035584128447052533,8,NDUFA8
P51991,23.522170588759895,23.981547772031966,23.51195528692944,23.471843873490037,24.05374429266511,23.995502875078273,23.83749704749731,23.674329356013114,23.522170588759895,23.981547772031966,23.51195528692944,23.471843873490037,24.05374429266511,23.995502875078273,23.83749704749731,23.674329356013114,0.11870851985473854,0.9255181100840345,0.2683890125106174,1.81946351308608,0.11870851985473854,4,HNRNPA3
P52209,23.390606672013888,23.764053559611778,23.693598404599044,24.114260866840365,22.145413514444698,22.704425474836125,22.862949063589205,23.44493297881686,23.390606672013888,23.764053559611778,23.693598404599044,24.114260866840365,22.145413514444698,22.704425474836125,22.862949063589205,23.44493297881686,0.020826911106278663,1.6813751366280272,-0.9511996178445443,-3.110825810038712,0.020826911106278663,9,PGD
P52272,23.33756092900001,23.17762696207541,23.457386891358198,22.84716595287533,24.02563569543289,24.09683738107173,23.835088943047552,23.46088979466987,23.33756092900001,23.17762696207541,23.457386891358198,22.84716595287533,24.02563569543289,24.09683738107173,23.835088943047552,23.46088979466987,0.015565927657673269,1.8078249922571767,0.649677769728271,3.342368268755431,0.015565927657673269,5,HNRNPM
P52292,20.634403391535766,21.183015000882754,21.227702894304187,21.139274045805703,20.222110931984428,20.061445030157305,20.07129999156792,20.490032141861928,20.634403391535766,21.183015000882754,21.227702894304187,21.139274045805703,20.222110931984428,20.061445030157305,20.07129999156792,20.490032141861928,0.0027379175434478807,2.5625796354441106,-0.8348768092392085,-4.890174406006769,0.0027379175434478807,6,KPNA2
P52298,18.711929067313978,NA,NA,NA,19.98036274958498,19.676934995905345,19.69905387801235,18.864415901084914,18.711929067313978,18.07350612144688,18.78920100861931,18.836306167699274,19.98036274958498,19.676934995905345,19.69905387801235,18.864415901084914,0.01901475340670419,1.7209093023745163,0.9524562898770341,3.1825385108838815,0.01901475340670419,3,NCBP2
P52435,NA,NA,NA,NA,20.74402572090463,19.889913869746817,20.17657736972797,19.612702948671018,18.235448262802443,18.432625777671003,17.91563603892299,18.225687320002972,20.74402572090463,19.889913869746817,20.17657736972797,19.612702948671018,3.636387055153252e-4,3.4393298969102157,1.9034556274127539,7.198822452019535,3.636387055153252e-4,1,POLR2J
P52565,24.783267646410422,23.875021107882993,24.37311844534657,23.84335600814754,25.426048184293048,24.43077666018086,24.872252153781996,24.247352143913634,24.783267646410422,23.875021107882993,24.37311844534657,23.84335600814754,25.426048184293048,24.43077666018086,24.872252153781996,24.247352143913634,0.17856137331799773,0.7482124825647892,0.5254164835955031,1.5231136407103119,0.17856137331799773,1,ARHGDIA
P52566,23.58382559151386,23.454001017658058,24.922886326224372,23.150597654802866,24.410540374357115,24.00547447079917,23.986330238952466,23.27426552930611,23.58382559151386,23.454001017658058,24.922886326224372,23.150597654802866,24.410540374357115,24.00547447079917,23.986330238952466,23.27426552930611,0.7680467662100949,0.1146123350614229,0.14132500580392815,0.3086180138261099,0.7680467662100949,1,ARHGDIB
P52594,NA,21.51936558393313,22.628919836163213,21.146439403328078,22.044668931882157,21.602408905205735,21.84911489554866,21.38474370652246,18.17884662440875,21.51936558393313,22.628919836163213,21.146439403328078,22.044668931882157,21.602408905205735,21.84911489554866,21.38474370652246,0.40951961186589,0.3877252950728288,0.8518412478314623,0.8864015958720437,0.40951961186589,5,AGFG1
P52597,24.931433310323726,24.919116828277918,25.016058094260426,24.805332561692673,26.983593129807005,26.82989786705163,26.533398772520403,26.690724403124445,24.931433310323726,24.919116828277918,25.016058094260426,24.805332561692673,26.983593129807005,26.82989786705163,26.533398772520403,26.690724403124445,2.2657786611786515e-6,5.644782517651689,1.8414183444871846,17.45724519016247,2.2657786611786515e-6,6,HNRNPF
P52815,20.05602905559851,20.55889524529334,NA,NA,NA,20.83306302437175,20.247018869309105,20.331997199688875,20.05602905559851,20.55889524529334,17.604413558695033,17.84066970841338,16.567999164700893,20.83306302437175,20.247018869309105,20.331997199688875,0.7120970823779347,0.14746079362882358,0.4800176725175902,0.3870187145979372,0.7120970823779347,4,MRPL12
P52888,21.047600562771283,20.459939847284893,20.891264548076546,21.02485829932565,20.470603272294927,20.823687546281686,21.044135267459968,20.898958545300715,21.047600562771283,20.459939847284893,20.891264548076546,21.02485829932565,20.470603272294927,20.823687546281686,21.044135267459968,20.898958545300715,0.8075227139762783,0.09284525300203166,-0.04656965653027001,-0.2546146732947272,0.8075227139762783,16,THOP1
P52907,23.1057032983864,22.942813718528438,23.439616847892175,22.489885190495276,23.34435009466265,23.555552452310156,23.5451002222421,23.334972645809493,23.1057032983864,22.942813718528438,23.439616847892175,22.489885190495276,23.34435009466265,23.555552452310156,23.5451002222421,23.334972645809493,0.07202928679297058,1.1424908854233768,0.4504890899305316,2.180322528045429,0.07202928679297058,3,CAPZA1
P52948,24.167678459213807,22.964727236105173,24.37358313488406,23.55473310497677,22.499673658507714,22.141084320416837,22.423934532719645,22.36139874611984,24.167678459213807,22.964727236105173,24.37358313488406,23.55473310497677,22.499673658507714,22.141084320416837,22.423934532719645,22.36139874611984,0.005100477687202677,2.2923891479802663,-1.4086576693539463,-4.298622265227312,0.005100477687202677,20,NUP98
P53004,22.34724612252595,21.478376619220587,21.925460269888198,20.207409992464786,22.047766953987765,21.23016823755679,21.374538597251522,20.21880443457695,22.34724612252595,21.478376619220587,21.925460269888198,20.207409992464786,22.047766953987765,21.23016823755679,21.374538597251522,20.21880443457695,0.665072627177529,0.17713092633573088,-0.2718036951816245,-0.4550529452144233,0.665072627177529,5,BLVRA
P53396,22.02593977991669,22.79796226704094,22.545430212776854,22.735704754507346,21.005046079003144,21.67232347069027,21.863213809504572,22.188156578974198,22.02593977991669,22.79796226704094,22.545430212776854,22.735704754507346,21.005046079003144,21.67232347069027,21.863213809504572,22.188156578974198,0.032503409018712584,1.4880710870096454,-0.8440742690174119,-2.7681137205660193,0.032503409018712584,16,ACLY
P53602,21.600141585800063,20.92607588544731,21.742135063049332,20.83645723948668,20.321245506276135,19.97659209102267,20.46393540489213,20.568483149680052,21.600141585800063,20.92607588544731,21.742135063049332,20.83645723948668,20.321245506276135,19.97659209102267,20.46393540489213,20.568483149680052,0.011764396796482435,1.9294303357786573,-0.9436384054781009,-3.57139440714656,0.011764396796482435,9,MVD
P53618,21.746734083411752,22.195264058898253,21.76551111372986,22.199943073943082,20.82026311883372,20.770883232779322,20.66327317271891,21.788753375115373,21.746734083411752,22.195264058898253,21.76551111372986,22.199943073943082,20.82026311883372,20.770883232779322,20.66327317271891,21.788753375115373,0.015967860008999843,1.796753283520719,-0.9660698576339044,-3.3218364457199048,0.015967860008999843,20,COPB1
P53621,22.14177038252906,22.359871786905522,21.939804445667736,22.363699524961447,NA,21.933334789160348,21.702651253725968,22.247018869309105,22.14177038252906,22.359871786905522,21.939804445667736,22.363699524961447,19.114929640542204,21.933334789160348,21.702651253725968,22.247018869309105,0.23854070401272257,0.6224375033332783,-0.9518028968315342,-1.3086521346234092,0.23854070401272257,27,COPA
P53990,NA,NA,NA,NA,21.171149915006456,21.00908503902627,NA,20.162140511228827,17.920703971765548,18.692837207286463,17.46503320745053,16.920870169088236,21.171149915006456,21.00908503902627,18.14012312683828,20.162140511228827,0.024068953972359385,1.6185427835888504,2.370763509127265,2.998041756140319,0.024068953972359385,3,IST1
P53992,20.388374718554648,20.388374718554648,20.85429924096696,20.563091975803072,NA,19.258105917464125,19.664020129584756,20.177794217844045,20.388374718554648,20.388374718554648,20.85429924096696,20.563091975803072,18.073166206840284,19.258105917464125,19.664020129584756,20.177794217844045,0.03461866385871244,1.4606896981586694,-1.255263545536529,-2.72052439405143,0.03461866385871244,27,SEC24C
P54136,21.445766592671756,22.025230149727797,21.67327283932047,22.154960226100922,20.754257933793564,21.210385972398896,21.149605728303637,21.488414852984302,21.445766592671756,22.025230149727797,21.67327283932047,22.154960226100922,20.754257933793564,21.210385972398896,21.149605728303637,21.488414852984302,0.022838502454198866,1.6413323766608785,-0.6741413300851384,-3.038785031996756,0.022838502454198866,14,RARS1
