proteinID,P11,P12,P13,P2a1,P2a2,P2a3,P2b1,P2b2,P2b3,P31,P32,P33,P1,P2a,P2b,P3,group
P56382,25.97581174871278,32.19336967651948,30.95462981905951,26.87612169890733,31.652881411499486,32.97935708620896,30.674467427617685,24.56474731354472,31.602003529226614,30.830169956728113,30.251692167364787,30.941327219183798,29.70793708143059,30.502786732205255,28.94707275679634,30.674396447758898,high3
P56959,30.71219035237507,30.517000620917138,31.003567150077227,31.260748239426537,31.48082379906196,31.298163995395612,31.44657842943866,31.06631573799319,31.073228704963327,33.36710861725094,33.45770097495258,33.44072500182802,30.744252707789812,31.34657867796137,31.195374290798394,33.42184486467718,high3
P57722,30.19389836218138,30.218357328457387,30.152188736772025,30.45297271065439,30.109610898188997,30.33936741954615,30.39161484182615,30.079409462996512,30.23865550695927,31.05814399390565,31.163029779158432,31.217433116356023,30.188148142470265,30.300650342796512,30.236559937260648,31.146202296473366,high3
P57787,30.764774929294568,30.38771760397217,30.800082493219637,30.021548625573452,29.74329646712806,30.913920486753675,30.237630258752514,29.41979032431137,29.656917784059008,28.938539753688218,29.98942494848919,28.905524177167383,30.650858342162124,30.22625519315173,29.771446122374297,29.277829626448263,high1
P58022,28.245449270424903,27.66003333441671,27.758561871968062,25.619745863850646,27.30033691841451,27.494726699726982,27.628397033912886,27.68952521068708,27.39835880712727,25.16222122767706,25.254922167617806,26.696197360476482,27.88801482560322,26.804936493997378,27.572093683909078,25.70444691859045,high1
P58281,30.096098435831085,29.979919205057673,29.42952017426682,29.381088676326574,29.247578509382677,29.302757127536722,29.161757169504778,28.793523933469043,28.98614575595233,28.9676872210197,28.718752866443204,28.506086412313802,29.835179271718527,29.31047477108199,28.98047561964205,28.730842166592236,high1
P58468,25.484339300175773,26.584812004749224,25.37449021189115,25.88245549623621,25.597920471978647,25.416115186363637,27.541486014620485,28.138973413978853,28.781849186914787,27.22912685049236,26.839630841673515,27.31622282714037,25.814547172272047,25.63216371819283,28.154102871838038,27.128326839768746,high3
P59325,27.12474892306679,27.11892064252467,25.632080254171505,27.193005358104166,27.015739160902015,26.216216019875574,27.373101846523106,26.843021178898315,25.586270021585435,27.779001813031208,28.285509320389878,27.87020722779697,26.62524993992099,26.80832017962725,26.60079768233562,27.978239453739352,high3
P60335,31.677074835193334,31.871111054682515,31.560560826466908,31.625447510263186,31.730769229256754,31.695901121568888,31.880994070472443,31.824490792954766,31.659871763660817,33.50746230120268,33.78136459156978,33.88121292590989,31.702915572114254,31.684039287029606,31.788452209029344,33.72334660622745,high3
P60843,30.7130922161529,30.759625695172822,31.084360420963293,29.811059924606475,30.014116825283985,30.225844684291108,31.08455050353555,31.012053026391744,30.81168775256937,31.77717622648365,32.08632340089032,31.92500234863692,30.85235944409634,30.017007144727188,30.96943042749889,31.929500658670296,high3
P61211,27.920366849658926,28.10424609010803,28.79519734214572,27.90385914241145,25.46432485426884,28.542335060509156,29.695395071418393,28.986769647547924,28.93227283833542,25.629978387266462,28.7983220353552,25.068346767756246,28.273270093970893,27.303506352396482,29.20481251910058,26.498882396792634,high1
P61620,31.173670846638476,31.565244979216494,31.75688515563904,30.367655432932082,31.146737512616482,30.865332979806237,30.26461207847493,30.099989980176098,30.81099865846748,30.142970206742646,30.890628676188367,30.880446786584052,31.49860032716467,30.793241975118267,30.39186690570617,30.638015223171692,high1
P61750,29.754585443530676,30.078773494266404,29.605107326975734,29.295068211213085,29.4098932808092,29.96540449698405,29.550431220036664,30.41488052432353,30.080553500711687,30.922168950483805,30.316891745500048,30.278968478832716,29.812822088257604,29.556788663002113,30.01528841502396,30.50600972493886,high3
P61982,28.942656021942835,29.084664541058764,30.155087656114905,29.054914030077448,29.27697381604197,29.992399578493302,29.861818027923885,30.047652562087944,29.694830740631282,29.399051851934672,30.20151340098762,31.85600996166337,29.394136073038833,29.441429141537572,29.868100443547704,30.485525071528556,high3
P62141,29.72106961064837,29.784971701911815,30.434201504407092,30.566833225863686,30.03904721595079,30.34540802170345,29.66751377224548,30.07966377201196,30.21245530706393,30.90440479650275,30.229631137043192,30.60319808795607,29.98008093898909,30.317096154505975,29.986544283773792,30.57907800716734,high3
P62192,29.147465533678638,29.716023475707818,29.523726571449533,29.65169309691406,29.487288878897655,29.784472553444207,30.36452797660028,29.79607974813219,30.01969426151238,30.53963853704584,30.46927231723182,30.502942005297374,29.462405193611996,29.641151509751975,30.06010066208162,30.503950953191676,high3
P62196,29.71800157334345,29.944053440727885,29.855089193570937,29.869692601839922,29.804858868198924,29.80065340844512,30.056723700646465,29.859020629189278,30.30942979281895,31.051417527660977,31.077309701391396,30.859494644444055,29.83904806921409,29.82506829282799,30.075058040884898,30.99607395783214,high3
P62311,30.477498338409642,30.339473613285175,29.926204859833753,30.409630316126975,30.06779072249437,30.398970334529245,30.2745321437229,24.672531497330862,30.161228586564125,29.796280923059783,29.135968536210346,28.869383738127592,30.247725603842856,30.292130457716866,28.369430742539294,29.26721106579924,high1
P62334,30.091061527368684,30.001555303368704,30.2447917427544,30.374201106007803,29.772141952405857,30.289999997950524,30.518971067443648,30.311055242768436,30.4047669530017,31.074569054822323,31.26438837014127,31.34873543023948,30.11246952449726,30.14544768545473,30.411597754404596,31.229230951734355,high3
P62827,32.73426667349298,32.697849001582746,32.45346340656772,32.62988256180205,32.7755681111353,32.51116736055491,32.65298822636948,33.11577756542922,32.97324483062086,33.387537872082206,33.262065346962864,33.087272271887336,32.628526360547816,32.638872677830754,32.91400354080652,33.24562516364414,high3
P62962,30.01118668294554,29.80168665329011,30.298109357169512,29.342486256779388,29.05646531521712,29.480178584446588,30.183997475002702,29.923940476334344,30.07979090971117,30.953103818104715,30.943704212907708,30.591207756339827,30.036994231135054,29.29304338548103,30.06257628701607,30.829338595784083,high3
P62983,36.95263528948745,36.67871256751092,36.32603126393449,36.80424344959478,36.76771757356966,36.5015724733885,36.96344204444404,36.96344204444404,36.86313713864835,37.39719874106947,37.413052692270305,37.27239228533318,36.65245970697762,36.691177832184316,36.930007075845474,37.36088123955765,high3
P63087,29.856722411003076,29.88151197465917,29.19253513384366,25.588107396899705,29.553473914843586,26.0872932232724,29.965954881364933,26.710728365617786,25.833825642178475,25.19204704405816,26.905795215534468,25.669997521858875,29.6435898398353,27.076291511671897,27.503502963053734,25.922613260483832,high1
P63242,29.567848786881196,30.34276174809586,30.283170398837957,29.984544103548885,29.685403722638167,29.736861024924885,30.175694512607905,30.536585017235538,30.221126417677734,31.382418962304545,31.369736643680906,30.922736075464183,30.064593644605,29.802269617037314,30.311135315840392,31.224963893816547,high3
P68181,25.3564984015241,28.734860194886366,25.56416119613194,28.006298767053586,26.232826075319473,26.342401432993345,26.21841139282841,26.113937462516713,25.199707251436053,28.620797830151197,28.523016114472128,28.261992517105842,26.551839930847468,26.860508758455467,25.84401870226039,28.468602153909725,high3
P68368,27.67720928326583,28.485735294212972,29.690857585219245,28.089723793826945,24.861758393573236,29.0957715706183,26.915238278803393,29.95933637009522,28.726406784557113,24.93209901105485,29.21495793485248,25.975911111544786,28.61793405423268,27.34908458600616,28.533660477818575,26.707656019150704,high1
P70280,27.441501885408197,27.68364810027277,27.377824799213737,26.20642295308812,25.742683513347018,24.71854810646431,27.228668255160965,27.599957209482795,27.545321206395233,25.29091302897419,24.188974289190956,25.49087637154148,27.5009915949649,25.55588485763315,27.457982223679664,24.990254563235542,high1
P70297,26.061407210129197,24.870311496614626,25.9307060276286,25.144165529882564,25.34804280687706,25.047026914866283,24.710763827776116,25.48802903776193,28.516718908733296,30.00878485934825,30.33383454587732,30.057627685394856,25.62080824479081,25.179745083875304,26.23850392475711,30.133415696873474,high3
P70318,24.85982014648136,25.577696338521623,25.44562070571649,25.501682279809472,25.85321249674289,25.16500657532404,25.70172341782416,26.977096669509653,25.639950011831214,29.16355770270018,29.679039890996176,29.42926076313682,25.29437906357316,25.5066337839588,26.106256699721673,29.42395278561106,high3
P70333,30.633654655749698,30.557186099686252,30.444309032127673,30.765644522759057,30.648216577205602,30.729716314934564,31.102182193089764,30.395092942595355,30.83567628908543,31.556546748893208,31.476822670830554,31.534684874116405,30.545049929187872,30.71452580496641,30.777650474923515,31.522684764613388,high3
P83877,29.18257749945412,28.477729923038673,25.373677650912835,28.773541688251353,27.91016463776754,27.881803669809862,25.554622103146755,26.053957053328894,26.83578250083792,26.49679239201618,25.858636880984673,26.27128167367976,27.677995024468544,28.188503331942922,26.148120552437856,26.20890364889354,high1
P83940,25.719519474114005,28.627284057934148,29.35913284166488,28.945002912934935,28.921814384127256,28.6628536541842,29.26109584841674,29.164541045021224,29.948933774616908,29.768959975723856,29.9682916753297,28.98149877844708,27.901978791237678,28.843223650415464,29.45819022268496,29.572916809833544,high3
P97311,28.34125650033952,28.313846739904893,28.80153248461527,27.826083213597304,27.79637376356568,28.10898810731341,28.777811134433687,28.80156331966824,28.803781713299948,29.536807309457323,30.003030931880797,29.643011851897935,28.485545241619892,27.910481694825464,28.794385389133954,29.72761669774535,high3
P97329,28.339346179860307,28.213962038314083,28.27741731283024,28.33441010187547,29.048692155028544,28.109137601644502,27.583337840742164,27.887450916542242,26.199533380995966,26.920026042135575,26.408193278039274,26.460505303193152,28.276908510334877,28.497413286182837,27.223440712760123,26.59624154112267,high1
P97432,27.56703276749206,27.43380368418097,28.09270045230848,27.617438655120942,28.05956289030057,27.744259312289085,27.73950302922206,27.50483704700015,28.246944596543013,29.317280007429545,29.147659610598453,29.3924953892763,27.6978456346605,27.8070869525702,27.830428224255076,29.285811669101435,high3
P97477,26.876192792379207,27.15209200573569,26.76938569599672,26.933595934068453,27.00806353184965,27.300598758466208,25.86124123090352,26.173122371252667,26.59448612419233,25.99113192451419,25.352937644739946,26.53511660738626,26.932556831370537,27.08075274146144,26.209616575449505,25.959728725546796,high1
P97822,29.474406985860256,24.64023448727561,29.107916277711546,26.572264766804988,25.408321500340314,24.22202107028891,25.709244396745174,28.933961682591363,28.966642566701797,30.173432581560995,30.016908238681545,30.558646409841568,27.740852583615805,25.400869112478073,27.869949548679443,30.249662410028037,high3
Q00612,28.23182959970433,26.436237274124576,28.979810205186748,26.154759404446253,26.01410369633438,25.93777871439162,27.525071741748285,28.31073029925397,28.224902264630636,29.62209042686239,29.6874742815078,29.77004767793526,27.88262569300522,26.035547271724084,28.0202347685443,29.693204128768485,high3
Q00899,27.938820144539175,27.781442763119795,28.173313434264326,28.501538070136338,25.601052841924677,27.846252674652565,27.485236257807237,27.334751063777414,27.211596925934785,24.703585958637365,25.546283818723587,27.96774218187766,27.964525447307764,27.316281195571193,27.34386141583981,26.072537319746203,high1
Q01730,24.785141645414004,25.483243624565027,25.104170369200702,25.918828458876867,28.103045636515166,25.50940840753624,24.68480304573266,28.436784665421094,25.892069065188174,28.7171845064128,28.662038706508394,28.46400242336802,25.124185213059913,26.510427500976093,26.337885592113974,28.614408545429736,high3
Q02053,29.09504214278276,29.052195260855495,29.932976763716983,28.395215546029352,28.84128167990968,28.10943654384219,29.57720899044641,29.438590130086194,29.06948189141258,30.550229368795883,31.02048928084232,30.591207756339827,29.360071389118414,28.448644589927074,29.36176033731506,30.720642135326006,high3
Q04207,25.76268732429684,25.00517024373883,24.799300116547784,24.77745385910343,26.20881621781037,26.531690014585124,25.479312775441272,26.464995203842232,25.110547615572532,27.380056602225867,28.310123542138186,27.76122788784982,25.18905256152782,25.83932003049964,25.684951864952012,27.817136010737954,high3
Q04736,28.16197335217408,28.245131880688522,28.148750807074403,27.588207943797187,27.293073767272215,25.421777276331703,27.350433146714494,27.350517453218004,27.933201947319247,27.44134357365111,25.940607070243715,26.097491375006438,28.18528534664567,26.7676863291337,27.54471751575058,26.493147339633754,high1
Q07231,22.729536108590377,23.02099892275069,21.962893181923924,22.095904337112717,22.473950450260723,22.7618036079859,22.978705571995437,22.79274979036402,25.31448579765407,22.00257606263568,24.47027873224542,26.19336165292677,22.571142737754997,22.443886131786446,23.69531372000451,24.22207214926929,high3
Q2TBE6,25.212570504749127,24.88828566980299,25.12783540076059,25.876778277976662,25.408185386569496,24.634620570668062,25.608823091441533,25.78984802220702,25.667442712608807,26.312401894779267,26.857438180012107,26.01809971023987,25.076230525104236,25.30652807840474,25.688704608752456,26.39597992834375,high3
Q3TCH7,28.595909181163982,28.75146024084954,28.769606390394735,28.607948824791098,28.640652381874517,28.627353644093134,28.85010388409687,25.824293594355012,28.701009741232422,25.617276164777248,25.173205034999587,25.67005487862203,28.705658604136087,28.62531828358625,27.791802406561434,25.486845359466287,high1
Q3TDQ1,30.12570980818731,29.781974217359313,29.710319237472394,29.30515153429199,29.989695622981706,29.58840455104437,26.601180157527672,29.150882320231997,29.308757404887338,28.742943262834117,29.422539749182484,25.317546652427932,29.872667754339673,29.627750569439353,28.353606627549,27.827676554814843,high1
Q3TFD2,28.221172524165038,28.117385570685887,28.224212299031763,25.728885301560894,25.768937294859523,25.010777854699153,28.49804127089665,26.53907347438048,25.374782498416252,25.711802800921873,26.090086552972778,25.36848476408665,28.18759013129423,25.50286681703986,26.80396574789779,25.7234580393271,high1
Q3THS6,26.333649676794323,28.79795113875546,28.71384606951915,23.855576934932742,27.76711373483287,25.220406420166178,29.223084645108816,27.65430780562089,27.992210466477708,29.549954071582782,29.033360445758742,29.51380465717919,27.94848229502298,25.61436569664393,28.289867639069133,29.365706391506905,high3
Q3TXS7,29.486176605648733,29.741095558934788,29.81869777566399,29.802688348305676,29.561325882377027,29.552026685640858,29.88224110198352,29.6651262830616,29.80125493947749,30.530365494187993,31.19718361580863,30.9665738129171,29.681989980082506,29.638680305441184,29.7828741081742,30.898040974304575,high3
Q3TZX8,28.086740981017602,28.034908838420222,27.662344365836226,27.750917424139875,25.94961143808578,24.88899185621059,27.273465390301283,27.63304831757703,27.751300610075962,24.536271490858066,28.53860291527279,26.99388459667989,27.927998061758018,26.196506906145416,27.552604772651424,26.68958633427025,high1
Q3TZZ7,27.882620102612783,27.514952258774464,28.31807777340211,28.28020821194193,27.23013524738487,27.36527918465729,27.02886332044766,26.59391650813878,27.643751620533404,26.290789305163244,25.099592523020892,26.394320411345685,27.905216711596452,27.625207547994695,27.08884381637328,25.928234079843275,high1
Q3U186,28.049471358418206,28.319025894206323,28.673507388153485,27.511864829213113,27.802857797135875,28.36657201565908,27.66803815181318,26.8658491629642,27.28912057394226,27.221126417677734,26.092258467867154,28.061366742511318,28.34733488025934,27.893764880669355,27.274335962906548,27.124917209352066,high1
Q3U2U7,28.09280124844077,29.6950963355585,29.46257956057852,28.372437736935044,28.263246917742112,26.2749433650137,28.11068147000274,25.5675714154171,29.128047751108177,28.57589355881136,25.525541084088413,25.28208551653858,29.08349238152593,27.63687600656362,27.60210021217601,26.461173386479448,high1
Q3U9G9,31.991960530429246,31.866033469343193,31.706108570950448,31.305086284974195,31.311163541011247,31.134916572303936,31.434897425950837,31.279688096517912,31.27597544951349,30.700331841297576,31.189840145607025,30.859198403161518,31.85470085690763,31.25038879942979,31.330186990660746,30.916456796688706,high1
Q3UFY0,27.436824370256335,28.688558469129656,28.021733930954337,28.046143820449718,27.883436073651076,25.605942624153442,28.0835491204831,28.263560347556233,28.279544201693685,26.11285553713141,26.44374339185839,25.635842797430293,28.049038923446776,27.178507506084745,28.208884556577672,26.064147242140034,high1
Q3UPL0,26.835209443781878,26.553195573386528,26.9894520182238,26.45199081785062,26.315119980324962,24.395062345876696,27.144915851057615,26.69005830816784,27.466221625201634,27.14238600141339,27.836714854358284,27.589708629761496,26.792619011797402,25.72072438135076,27.100398594809025,27.52293649517772,high3
Q3UQ84,28.610274332015805,28.268342889907448,28.58082474684149,27.99711934027919,27.722014817369082,28.155811476704162,28.05113225374154,27.811580581768833,27.82983739570966,27.05113225374154,28.045466975473246,28.06527592998256,28.486480656254912,27.95831521145081,27.89751674374001,27.720625053065785,high1
Q3V009,28.607208103875625,28.62142680564342,28.30046784438065,25.27849198484945,25.453991319405063,25.508349047123023,26.17551635092461,26.498486601100083,25.38824229410626,26.41477909668072,25.83245240754846,25.68465647251483,28.509700917966565,25.41361078379251,26.020748415376985,25.977295992248003,high1
Q3V300,29.221172524165038,28.768187051251605,28.91675588079096,28.948571802628333,28.920537223234525,28.947429603411045,28.36515401047467,27.858576098396586,27.63082867959371,27.503624507103474,25.67702105245587,26.972680104693325,28.9687051520692,28.93884620975797,27.951519596154984,26.717775221417554,high1
Q4QQM5,27.25133099699342,27.7558909203228,26.367614714591344,26.228620374326265,27.451597873536357,28.395665002833752,27.0600269534711,24.814718302513654,27.021151462448884,28.0659948895451,27.508921861610755,27.56696021009315,27.124945543969186,27.358627750232127,26.298632239477882,27.713958987083004,high3
Q5RJG1,29.976782168989175,29.22262412478222,29.725968189017024,29.44365715405584,29.318422616701344,28.845146164300903,28.31163995672383,28.607490328117315,28.9849786257112,28.91387769945395,29.370817687914528,28.771244778439655,29.641791494262804,29.20240864501936,28.63470297018411,29.01864672193604,high1
Q5SS80,26.26763843572037,27.171882898657884,27.07653265147619,26.689391905531902,27.51908358314237,27.245902563243188,25.965672171438463,25.54856042593036,24.523308813527688,26.37919050585542,25.255319531394548,27.003184580537184,26.83868466195148,27.151459350639154,25.345847136965503,26.212564872595717,high1
Q5SU73,25.39276626174769,28.26548420967502,28.580968470196947,28.509903518005782,25.85634214385684,28.58391164806439,29.232149929120148,28.425904170014146,28.43432082908694,28.897208577268216,29.061958944869033,28.85126618223951,27.413072980539884,27.650052436642337,28.69745830940708,28.936811234792255,high3
Q5U4C1,27.230959775451,27.623102734243375,24.924872080585832,27.10938672444405,27.214471652662436,26.963779638647104,27.378155654631055,27.10089232256404,24.873444461059304,27.695975769681425,28.409974183377056,27.88151197465917,26.59297819676007,27.095879338584535,26.450830812751466,27.99582064257255,high3
Q5XJY4,25.668675660659854,30.312137859539103,30.70074523281331,28.713190567194776,30.2087397121483,30.441541460633232,26.67056330557726,25.374646343983617,29.746775720695272,29.81222348718661,30.912993144363142,30.372230139979383,28.893852917670756,29.787823913325436,27.263995123418713,30.365815590509712,high3
Q60649,27.73976052688744,28.362606443702475,28.0277566156443,28.624149201835056,26.304960906478357,28.89885247715983,25.6954420629632,27.579818282251516,27.92654421102888,25.268492155840494,26.048760004766645,26.46600877455322,28.04337452874474,27.942654195157747,27.067268185414534,25.927753645053453,high1
Q60864,28.935367544172976,28.11326748042028,28.483891839630655,28.97240621859077,27.969719379593556,28.69494694442837,29.18695127612645,28.714140948424802,29.30912617255758,29.916556587959352,30.058918110383292,29.704344995682142,28.510842288074638,28.545690847537568,29.07007279903628,29.893273231341595,high3
Q60931,33.575086587817694,33.25124069027117,33.340959505461875,32.79559991006813,33.15132699754826,33.27905152996388,32.36507577109501,32.466479337449485,32.11997196673242,32.88467371991551,32.61181819414875,32.60631255839933,33.38909559451691,33.07532614586009,32.31717569175897,32.70093482415453,high1
Q60932,33.4381241000755,32.93828034362493,33.11037345080132,32.75338240419846,32.727100954915976,32.868482507761485,31.936385937842378,31.877853488725044,31.732428034399792,32.749671366491306,32.20769297459841,31.84486940405817,33.16225929816725,32.782988622291974,31.848889153655737,32.26741124838263,high1
Q60960,29.382923943447597,29.521594150058785,29.945728558525236,30.085627165307464,29.76236895965269,29.314603192233125,29.919543093620327,30.07711866234441,29.772849853748056,30.504931733774765,30.421215862812613,30.455522508820874,29.616748884010537,29.720866439064427,29.923170536570932,30.460556701802748,high3
Q61024,30.09773165197029,30.07597189651958,30.5623817216233,29.545394860258217,29.777779787512202,29.6477535510909,30.190723338191013,30.52719903294718,30.153034856798474,31.197125016119724,31.389923913169245,31.267405509702176,30.245361756704387,29.656976066287104,30.29031907597889,31.28481814633038,high3
Q61029,31.281955311637017,31.367811627923942,31.72488737547457,30.88685521484864,30.674299045843348,30.964027616710723,31.214888476002617,31.12096074897949,30.90533767402694,30.832888034854278,31.05878911981225,30.412055863527137,31.45821810501184,30.84172729246757,31.080395633003018,30.767911006064555,high1
Q61039,29.75490396144624,25.732401863511825,29.463768624473673,29.887494494815186,25.372914864809452,29.049860802351166,28.6195390559203,28.86286750260353,29.066174573466906,29.172693709651508,29.07132454480549,28.865760687538256,28.317024816477243,28.103423387325268,28.849527043996915,29.03659298066508,high3
Q61102,27.04364312063385,26.886346494329242,28.061778735100937,25.436594383597907,27.163653668047004,26.129644556734032,25.186811281606968,25.95668597872564,25.922115963668706,25.598774641367406,25.482017204239366,25.840931230167065,27.330589450021346,26.243297536126317,25.68853774133377,25.640574358591277,high1
Q61142,28.02802019380177,28.82559809063333,28.505367212913473,26.653020957679818,28.013983766022566,28.62543880067705,28.559758903939386,28.37563096353292,28.312635590577475,25.791663342255045,25.11239195847079,26.147950632000125,28.452995165782855,27.764147841459813,28.416008486016594,25.68400197757532,high1
Q61171,29.288790651684263,28.38767652437135,26.210240211131087,28.492512747384268,25.773113085063454,25.352915744081017,29.530495729027702,29.057472756803545,28.99897603896259,29.044398997403576,29.018102907321186,29.10911268699838,27.9622357957289,26.539513858842913,29.19564817493128,29.057204863907714,high3
Q61187,28.034646515921747,28.297366071783557,28.165092382763405,28.220849747806163,24.887380447933992,27.990372087119805,28.246265094980462,25.53944394037408,25.516094035676197,26.619038714245413,26.728555182489412,26.333464349313022,28.165701656822904,27.032867427619987,26.433934357010248,26.560352748682615,high1
Q61387,29.18210386352049,29.475528366696025,28.913849173882458,25.848579409945085,28.975552773907634,29.365466925569894,25.57246265839037,26.005181855637257,26.20361086410334,25.657103651617,25.960448850059226,29.06714961016951,29.190493801366326,28.06319970314087,25.927085126043654,26.89490070394858,high1
Q61543,28.746471420539535,28.712797122792296,29.42672405924019,25.0920990175865,27.21726265896546,25.70388747628304,25.711403340280057,25.042162091340987,26.281851869993947,25.361432900037677,26.255022717057443,25.67233158369775,28.961997534190672,26.004416384278333,25.67847243387166,25.762929066930955,high1
Q61545,26.958407708375432,26.34954940997555,26.454438822063107,26.29523591238621,27.91033622036096,24.219660737701183,27.968181793381294,24.36122064892989,27.878708696362985,29.574631058538742,30.068944007217862,30.219627154140465,26.587465313471366,26.14174429014945,26.736037046224723,29.954400739965692,high3
Q61595,30.0885364632063,30.233293382489737,31.549403319508563,30.151463095860983,28.638962215227643,29.917837276051344,30.070608237007235,28.8768075460203,29.085627165307464,27.190746882593604,29.26809744443038,28.547124644440284,30.623744388401533,29.56942086237999,29.344347649445,28.33532299048809,high1
Q61598,28.398440359092522,25.037114879771856,28.174694938313685,28.201209569927396,26.05898312437996,27.672496129642802,29.199151183061172,28.276042028780537,28.777058620268548,28.06907209307411,28.137996904505474,27.95110370142621,27.203416725726026,27.31089627465005,28.75075061070342,28.05272423300193,high3
Q61655,24.900028922320978,26.05532157640634,25.660334637498547,24.810209877126372,26.167518403854675,25.850856304288712,28.731497720049465,28.723415191902184,25.2449141984269,28.276885100321802,28.60777249716027,28.199619256208127,25.53856171207529,25.609528195089922,27.56660903679285,28.36142561789673,high3
Q61687,26.919685154084316,27.140144353541995,27.741175943113156,25.36181176659456,26.413027422465525,25.183530460047532,27.866379901606493,27.160483436283602,27.473749219212273,26.756718171984375,25.648968079851137,27.24436078621793,27.267001816913154,25.652789883035876,27.500204185700785,26.550015679351148,high1
Q61699,30.233179077926756,30.11743511463551,30.28570773353447,30.068175253181437,29.718573244986956,29.56307305963012,30.70923485020493,30.328815356764892,30.459241049274294,31.519861576569166,31.307531117013077,31.29756286106809,30.212107308698908,29.783273852599507,30.499097085414704,31.374985184883442,high3
Q61792,26.60358297750089,25.30744498980424,25.502603538002738,26.18292514337988,25.87244893235372,26.219330242829596,25.65842054546968,25.82293698095933,25.533413577098166,28.270215825127142,28.67626788353201,28.596655724539445,25.804543835102624,26.091568106187733,25.671590367842395,28.514379811066203,high3
Q61881,25.214460468134853,28.574703231181438,28.889715243086894,29.650854703690825,28.181393117940356,28.246083840499303,28.45798955847206,29.5731145984117,29.528876260465157,29.30240851890172,29.840621586083312,29.009292244072945,27.559626314134395,28.692777220710166,29.186660139116302,29.384107449685995,high3
Q61990,31.775097103935263,31.79087039367372,31.671222621350005,31.71497611149769,31.631964936602394,31.74189919924127,32.1321300566976,31.850655347395264,31.630663804623065,33.11517293810291,33.19075276863421,33.25490485860435,31.745730039652994,31.696280082447117,31.871149736238646,33.18694352178049,high3
Q62188,29.284759513262067,29.275842281760934,29.82029659984005,29.124477788436188,29.491844076766903,29.134818676189298,29.88407687015067,29.514726573198583,29.84436810846244,30.32828037139113,30.65999932102441,30.70057989042119,29.46029946495435,29.25038018046413,29.747723850603894,30.562953194278908,high3
Q62318,29.765027956004715,29.94809831756766,29.8753873615193,30.019826795161904,29.531202513090957,29.650597955271206,30.45904557538457,30.061366742511318,29.92025325609634,30.421918075063463,30.452874551440818,30.504458237744757,29.86283787836389,29.733875754508023,30.146888524664078,30.45975028808301,high3
Q62383,28.243316884329133,26.847686884073195,25.649672681388846,27.579530591928833,26.325739694316418,27.03768652839525,27.091238116460875,25.425327373796332,25.998041346290087,27.620028709748667,29.01401037885663,26.96444081878741,26.91355881659706,26.980985604880164,26.171535612182435,27.8661599691309,high3
Q63918,29.441778889188416,29.372811336193863,29.463359385216574,25.578492524882897,25.42355287721957,29.43983874489197,28.449001753395862,29.76902305332138,29.361121769905424,26.289971761639805,25.24596291425154,28.419087075389957,29.42598320353295,26.81396138233148,29.19304885887422,26.651673917093763,high1
Q64337,32.74011048909079,32.63886298576216,32.93471750347013,33.052308645258236,33.0831401281615,33.045929086723966,32.79987027118418,33.08045819887804,33.21529360549224,34.87618913234696,34.774459036476905,34.55339151671838,32.77123032610769,33.06045928671457,33.03187402518483,34.73467989518075,high3
Q64339,29.36371372622455,29.476494375223066,29.74329646712806,29.690624508484344,30.418805679808692,30.12484750484556,29.852829337113572,30.081823590626353,30.139680970265783,30.939226614501553,32.058918110383296,32.068847935362406,29.52783485619189,30.07809256437953,30.024777966001903,31.68899755341575,high3
Q64521,27.974103474863924,28.148944711182878,27.21057548313153,27.52760920199531,26.660713433915888,27.151995268213213,25.403063827747097,26.096321038576388,26.59391650813878,28.035747950031148,24.550303940500044,28.394111739854594,27.777874556392778,27.113439301374807,26.031100458154086,26.993387876795264,high1
Q66GT5,29.387779221180278,26.235070692828216,29.494326149787426,26.805812006638067,29.806165761725808,29.672934428696934,28.87894251104538,29.756972615554854,29.029442684325616,29.491557408744402,29.604011591273622,29.249885410659157,28.37239202126531,28.76163739902027,29.221785936975284,29.448484803559058,high3
Q6A026,27.040720148494696,27.512543123877194,28.06681611913374,25.376317212980307,26.61327259836275,27.684250268646405,27.56696021009315,27.324143593217965,26.71345280386566,25.045971753739362,28.80787063041249,26.3921291792632,27.540026463835215,26.55794669332982,27.201518869058926,26.74865718780502,high1
Q6A4J8,27.49777486278968,27.439283938386783,28.008758149945386,28.071529138869632,28.0767874680586,27.585058578496167,28.11495583057305,26.619853789880214,25.739683058811163,27.33832630703488,26.32685216625868,26.954625862477446,27.648605650373952,27.911125061808132,26.824830893088144,26.873268111923668,high1
Q6DFV1,26.975744081963384,27.024537078648315,27.765597103901197,27.595553548495015,26.660985383971525,26.79674506585595,26.95260404883554,25.319360190570347,24.853685823173453,26.338122245924783,26.784066868114063,26.408063671854787,27.25529275483763,27.01776133277416,25.70855002085978,26.510084261964547,high1
Q6DVA0,28.561034480342883,28.624741863371696,29.438728918441697,27.227199769719956,28.435116074836973,28.627353644093134,27.650478123703405,28.60434746969491,27.94022128195763,27.706026208889462,26.715145065916733,28.46975750137659,28.874835087385424,28.09655649621669,28.065015625118647,27.63030959206093,high1
Q6GQT9,28.25799805644648,28.44604593500524,28.60576083746986,27.881745335497705,27.6197489279111,27.936687806089775,25.374706491047018,25.005049392830962,25.41848537240967,26.889251055489297,27.332618728645535,28.386854686620403,28.43660160964053,27.812727356499526,25.266080418762545,27.536241490251744,high1
